1,/SCMTMS/ITEM_CATEGORY,Item Category
2,/SCMTMS/MOVEMENT_TYPE,Movement Type
3,/SCMTMS/QUA_PCS_UNI,UoM
4,/SCMTMS/SALES_ORG_ID,Sales Organization
5,/SCMTMS/TRQ_CAT,TRQ Category
6,/SCMTMS/TRQ_ITEM_TYPE,TRQ Item Type
7,/SCMTMS/TRQ_TYPE,Forwarding Order type
8,BUILD_TUS,To Build TU
9,/SCMTMS/TRAFFIC_D,Traffic Direction
10,/SAPAPO/TRMODCAT,Transportation Mode Category
11,/SAPAPO/TRMODCODE,Transportation Mode
